Company name,Director name,Tied-to company name,Exec of tied-to company?,SIC,Fortune #,HQ city,HQ state,Tied-to SIC,Tied-to Fortune #,Tied-to HQ city,Tied-to HQ state,Exec of focal co?
ALLEGHENY ENERGY INC,"METZ, FRANK A., JR.",SOLUTIA INC,0,4911,542,HAGERSTOWN,MD,2819,509,ST LOUIS,MO,0
ALLEGHENY TELEDYNE INC,"CAHOUET, FRANK V.",AVERY DENNISON CORP,0,3312,391,PITTSBURGH,PA,2672,430,PASADENA,CA,0
ALLEGHENY TELEDYNE INC,"CREEL, DIANE C.",B F GOODRICH CO,0,3312,391,PITTSBURGH,PA,2821,388,RICHFIELD,OH,0
ALLEGHENY TELEDYNE INC,"GROVES, RAY J.",BOSTON SCIENTIFIC CORP,0,3312,391,PITTSBURGH,PA,3841,603,NATICK,MA,0
ALLEGHENY TELEDYNE INC,"SIMMONS, RICHARD P.",CONSOLIDATED NATURAL GAS CO,0,3312,391,PITTSBURGH,PA,1311,420,PITTSBURGH,PA,1
ALLEGHENY TELEDYNE INC,"GROVES, RAY J.",CONSOLIDATED NATURAL GAS CO,0,3312,391,PITTSBURGH,PA,1311,420,PITTSBURGH,PA,0
ALLEGHENY TELEDYNE INC,"QUEENAN, CHARLES J., JR.",CRANE CO,0,3312,391,PITTSBURGH,PA,3491,593,STAMFORD,CT,0
ALLEGHENY TELEDYNE INC,"BOZZONE, ROBERT P.",DQE,0,3312,391,PITTSBURGH,PA,4911,934,CORAOPOLIS,PA,1
ALLEGHENY TELEDYNE INC,"GROVES, RAY J.",ELECTRONIC DATA SYSTEMS CORP,0,3312,391,PITTSBURGH,PA,7379,90,PLANO,TX,0
ALLEGHENY TELEDYNE INC,"ROHR, JAMES E.",EQUITABLE RESOURCES INC,0,3312,391,PITTSBURGH,PA,4923,572,PITTSBURGH,PA,0
ALLEGHENY TELEDYNE INC,"MCCLELLAND, W. CRAIG",INTERNATIONAL PAPER CO,0,3312,391,PITTSBURGH,PA,2621,70,PURCHASE,NY,0
ALLEGHENY TELEDYNE INC,"GROVES, RAY J.",MARSH & MCLENNAN COS INC,0,3312,391,PITTSBURGH,PA,6411,232,NEW YORK,NY,0
ALLEGHENY TELEDYNE INC,"MEHRABIAN, ROBERT",MELLON BANK CORP,0,3312,391,PITTSBURGH,PA,6712,283,PITTSBURGH,PA,1
ALLEGHENY TELEDYNE INC,"CAHOUET, FRANK V.",MELLON BANK CORP,0,3312,391,PITTSBURGH,PA,6712,283,PITTSBURGH,PA,0
ALLEGHENY TELEDYNE INC,"FETTEROLF, C. FREDERICK",MELLON BANK CORP,0,3312,391,PITTSBURGH,PA,6712,283,PITTSBURGH,PA,0
ALLEGHENY TELEDYNE INC,"MCCLELLAND, W. CRAIG",PNC BANK CORP,0,3312,391,PITTSBURGH,PA,6712,209,PITTSBURGH,PA,0
ALLEGHENY TELEDYNE INC,"ROHR, JAMES E.",PNC BANK CORP,1,3312,391,PITTSBURGH,PA,6712,209,PITTSBURGH,PA,0
ALLEGHENY TELEDYNE INC,"SIMMONS, RICHARD P.",PNC BANK CORP,0,3312,391,PITTSBURGH,PA,6712,209,PITTSBURGH,PA,1
ALLEGHENY TELEDYNE INC,"MEHRABIAN, ROBERT",PPG INDUSTRIES INC,0,3312,391,PITTSBURGH,PA,2851,221,PITTSBURGH,PA,1
ALLEGHENY TELEDYNE INC,"FETTEROLF, C. FREDERICK",PRAXAIR INC,0,3312,391,PITTSBURGH,PA,2813,326,DANBURY,CT,0
ALLEGHENY TELEDYNE INC,"OUCHI, WILLIAM G.",SEMPRA ENERGY,0,3312,391,PITTSBURGH,PA,4932,296,SAN DIEGO,CA,0
ALLEGHENY TELEDYNE INC,"FETTEROLF, C. FREDERICK",UNION CARBIDE CORP NEW,0,3312,391,PITTSBURGH,PA,2821,288,DANBURY,CT,0
ALLEGHENY TELEDYNE INC,"CAHOUET, FRANK V.",USEC INC,0,3312,391,PITTSBURGH,PA,2819,870,BETHESDA,MD,0
ALLEGIANCE CORP,"KNIGHT, LESTER B.",AON CORP,0,5047,341,MCGAW PARK,IL,6311,259,CHICAGO,IL,1
ALLEGIANCE CORP,"O'HALLERAN, MICHAEL D.",AON CORP,1,5047,341,MCGAW PARK,IL,6311,259,CHICAGO,IL,0
ALLEGIANCE CORP,"GOLDEN, ARTHUR F.",BORG WARNER SECURITY CORP,0,5047,341,MCGAW PARK,IL,7381,853,,,0
ALLEGIANCE CORP,"CATHCART, SILAS S.",GENERAL ELECTRIC CO,0,5047,341,MCGAW PARK,IL,3641,5,FAIRFIELD,CT,0
ALLEGIANCE CORP,"GRAINGER, DAVID W.",W W GRAINGER INC,1,5047,341,MCGAW PARK,IL,5075,357,LINCOLNSHIRE,IL,0
ALLERGAN INC,"WENDT, HENRY",ATLANTIC RICHFIELD CO,0,2834,937,IRVINE,CA,2911,123,LOS ANGELES,CA,0
ALLERGAN INC,"HERBERT, GAVIN SHEARER",BECKMAN COULTER INC,0,2834,937,IRVINE,CA,3821,752,FULLERTON,CA,0
ALLERGAN INC,"SCHAEFFER, LEONARD D.",WELLPOINT HEALTH NETWORKS INC,1,2834,937,IRVINE,CA,6324,256,THOUSAND OAKS,CA,0
ALLERGAN INC,"GRANT, WILLIAM R.",WITCO CORP,0,2834,937,IRVINE,CA,2869,673,GREENWICH,CT,0
ALLIANT ENERGY CORP,"NEMIROW, ARNOLD M.",BOWATER INC,1,4931,624,MADISON,WI,2621,658,GREENVILLE,SC,0
ALLIANT ENERGY CORP,"LIU, LEE",EASTMAN CHEMICAL CO,0,4931,624,MADISON,WI,2821,345,KINGSPORT,TN,1
ALLIANT ENERGY CORP,"PYLE, JUDITH D.",FIRSTAR CORP NEW,0,4931,624,MADISON,WI,6712,427,MILWAUKEE,WI,0
ALLIANT ENERGY CORP,"LYALL, KATHERINE C.",MARSHALL & ILSLEY CORP,0,4931,624,MADISON,WI,6712,611,MILWAUKEE,WI,0
ALLIED WASTE INDUSTRIES INC,"TESE, VINCENT",BEAR STEARNS COS INC,0,4953,800,SCOTTSDALE,AZ,6211,204,NEW YORK,NY,0
ALLIED WASTE INDUSTRIES INC,"TESE, VINCENT",CABLEVISION SYSTEMS CORP NEW,0,4953,800,SCOTTSDALE,AZ,4841,452,WOODBURY,NY,0
ALLIED WASTE INDUSTRIES INC,"RUDMAN, WARREN B.",CHUBB CORP,0,4953,800,SCOTTSDALE,AZ,6331,263,WARREN,NJ,0
ALLIED WASTE INDUSTRIES INC,"RUDMAN, WARREN B.",COLLINS & AIKMAN CORP NEW,0,4953,800,SCOTTSDALE,AZ,2211,718,CHARLOTTE,NC,0
ALLIED WASTE INDUSTRIES INC,"HENDRIX, DENNIS R.",DUKE ENERGY CORP,0,4953,800,SCOTTSDALE,AZ,4911,81,CHARLOTTE,NC,0
ALLIED WASTE INDUSTRIES INC,"RUDMAN, WARREN B.",RAYTHEON CO NEW,0,4953,800,SCOTTSDALE,AZ,3663,69,LEXINGTON,MA,0
ALLIED WASTE INDUSTRIES INC,"GROSS, MICHAEL S.",SAKS INC,0,4953,800,SCOTTSDALE,AZ,5311,267,BIRMINGHAM,AL,0
ALLIED WASTE INDUSTRIES INC,"GROSS, MICHAEL S.",UNITED RENTALS INC NEW,0,4953,800,SCOTTSDALE,AZ,7353,958,GREENWICH,CT,0
ALLIEDSIGNAL INC,"PALMER, ROBERT B.",ADVANCED MICRO DEVICES INC,0,3724,100,MORRISTOWN,NJ,3674,550,SUNNYVALE,CA,0
ALLIEDSIGNAL INC,"SEIDENBERG, IVAN G.",AMERICAN HOME PRODUCTS CORP,0,3724,100,MORRISTOWN,NJ,2834,117,MADISON,NJ,0
ALLIEDSIGNAL INC,"STAFFORD, JOHN R.",AMERICAN HOME PRODUCTS CORP,1,3724,100,MORRISTOWN,NJ,2834,117,MADISON,NJ,0
ALLIEDSIGNAL INC,"SEIDENBERG, IVAN G.",BELL ATLANTIC CORP,1,3724,100,MORRISTOWN,NJ,4813,25,NEW YORK,NY,0
ALLIEDSIGNAL INC,"STAFFORD, JOHN R.",BELL ATLANTIC CORP,0,3724,100,MORRISTOWN,NJ,4813,25,NEW YORK,NY,0
ALLIEDSIGNAL INC,"LUCIANO, ROBERT PETER",C R BARD INC,0,3724,100,MORRISTOWN,NJ,3841,994,MURRAY HILL,NJ,0
ALLIEDSIGNAL INC,"BOSSIDY, LAWRENCE ARTHUR",CHAMPION INTERNATIONAL CORP,0,3724,100,MORRISTOWN,NJ,2621,289,STAMFORD,CT,1
ALLIEDSIGNAL INC,"SIGLER, ANDREW C.",CHASE MANHATTAN CORP NEW,0,3724,100,MORRISTOWN,NJ,6712,23,NEW YORK,NY,0
ALLIEDSIGNAL INC,"STAFFORD, JOHN R.",CHASE MANHATTAN CORP NEW,0,3724,100,MORRISTOWN,NJ,6712,23,NEW YORK,NY,0
ALLIEDSIGNAL INC,"SEIDENBERG, IVAN G.",CVS CORP,0,3724,100,MORRISTOWN,NJ,5912,99,WOONSOCKET,RI,0
ALLIEDSIGNAL INC,"STAFFORD, JOHN R.",DEERE & CO,0,3724,100,MORRISTOWN,NJ,3523,113,MOLINE,IL,0
ALLIEDSIGNAL INC,"BECHERER, HANS W.",DEERE & CO,1,3724,100,MORRISTOWN,NJ,3523,113,MOLINE,IL,0
ALLIEDSIGNAL INC,"FUDGE, ANN M.",GENERAL ELECTRIC CO,0,3724,100,MORRISTOWN,NJ,3641,5,FAIRFIELD,CT,0
ALLIEDSIGNAL INC,"SIGLER, ANDREW C.",GENERAL ELECTRIC CO,0,3724,100,MORRISTOWN,NJ,3641,5,FAIRFIELD,CT,0
ALLIEDSIGNAL INC,"PALMER, RUSSELL E.",GTE CORP,0,3724,100,MORRISTOWN,NJ,4813,45,IRVING,TX,0
ALLIEDSIGNAL INC,"BOSSIDY, LAWRENCE ARTHUR",J P MORGAN & CO INC,0,3724,100,MORRISTOWN,NJ,6712,76,NEW YORK,NY,1
ALLIEDSIGNAL INC,"FUDGE, ANN M.",LIZ CLAIBORNE INC,0,3724,100,MORRISTOWN,NJ,2339,554,NEW YORK,NY,0
ALLIEDSIGNAL INC,"PALMER, RUSSELL E.",MAY DEPARTMENT STORES CO,0,3724,100,MORRISTOWN,NJ,5311,120,ST LOUIS,MO,0
ALLIEDSIGNAL INC,"BOSSIDY, LAWRENCE ARTHUR",MERCK & CO INC,0,3724,100,MORRISTOWN,NJ,2834,37,WHITEHOUSE STATION,NJ,1
ALLIEDSIGNAL INC,"LUCIANO, ROBERT PETER",MERRILL LYNCH & CO INC,0,3724,100,MORRISTOWN,NJ,6211,19,NEW YORK,NY,0
ALLIEDSIGNAL INC,"PALMER, RUSSELL E.",SAFEGUARD SCIENTIFICS INC,0,3724,100,MORRISTOWN,NJ,8741,590,WAYNE,PA,0
ALLIEDSIGNAL INC,"LUCIANO, ROBERT PETER",SCHERING PLOUGH CORP,0,3724,100,MORRISTOWN,NJ,2834,200,MADISON,NJ,0
ALLIEDSIGNAL INC,"BECHERER, HANS W.",SCHERING PLOUGH CORP,0,3724,100,MORRISTOWN,NJ,2834,200,MADISON,NJ,0
ALLIEDSIGNAL INC,"STAFFORD, THOMAS P.",SEAGATE TECHNOLOGY INC,0,3724,100,MORRISTOWN,NJ,3572,244,SCOTTS VALLEY,CA,0
ALLIEDSIGNAL INC,"CARTER, MARSHALL N.",STATE STREET CORP,1,3724,100,MORRISTOWN,NJ,6712,366,BOSTON,MA,0
ALLIEDSIGNAL INC,"SEIDENBERG, IVAN G.",VIACOM INC,0,3724,100,MORRISTOWN,NJ,4841,138,NEW YORK,NY,0
ALLIEDSIGNAL INC,"STAFFORD, THOMAS P.",WACKENHUT CORP,0,3724,100,MORRISTOWN,NJ,7381,739,PALM BEACH GARDENS,FL,0
ALLMERICA FINANCIAL CORP,"GEE, E. GORDON",ASARCO INC,0,6331,433,WORCESTER,MA,3331,604,NEW YORK,NY,0
ALLMERICA FINANCIAL CORP,"HENDERSON, ROBERT P.",CABOT CORP,0,6331,433,WORCESTER,MA,2895,774,BOSTON,MA,0
ALLMERICA FINANCIAL CORP,"MURRAY, ROBERT J.",HANNAFORD BROS CO,0,6331,433,WORCESTER,MA,5411,442,SCARBOROUGH,ME,0
ALLMERICA FINANCIAL CORP,"GEE, E. GORDON",HASBRO INC,0,6331,433,WORCESTER,MA,3944,445,PAWTUCKET,RI,0
ALLMERICA FINANCIAL CORP,"GEE, E. GORDON",LIMITED INC,1,6331,433,WORCESTER,MA,5651,169,COLUMBUS,OH,0
ALLMERICA FINANCIAL CORP,"O'BRIEN, JOHN FRANCIS",TJX COS INC,0,6331,433,WORCESTER,MA,5651,208,FRAMINGHAM,MA,1
ALLSTATE CORP,"BRENNAN, EDWARD A.",AMR CORP,0,6331,42,NORTHBROOK,IL,4512,71,FORT WORTH,TX,0
ALLSTATE CORP,"RILEY, H. JOHN, JR.",BAKER HUGHES INC,0,6331,42,NORTHBROOK,IL,3533,265,HOUSTON,TX,0
ALLSTATE CORP,"SMITH, JOSHUA I.",CATERPILLAR INC,0,6331,42,NORTHBROOK,IL,3531,58,PEORIA,IL,0
ALLSTATE CORP,"LEMAY, RONALD T.",CERIDIAN CORP,0,6331,42,NORTHBROOK,IL,8721,997,MINNEAPOLIS,MN,0
ALLSTATE CORP,"RILEY, H. JOHN, JR.",COOPER INDUSTRIES INC,1,6331,42,NORTHBROOK,IL,3646,317,HOUSTON,TX,0
ALLSTATE CORP,"BATTS, WARREN L.",COOPER INDUSTRIES INC,0,6331,42,NORTHBROOK,IL,3646,317,HOUSTON,TX,0
ALLSTATE CORP,"BRENNAN, EDWARD A.",DEAN FOODS CO,0,6331,42,NORTHBROOK,IL,2026,449,FRANKLIN PARK,IL,0
ALLSTATE CORP,"MILES, MICHAEL A.",DELL COMPUTER CORP,0,6331,42,NORTHBROOK,IL,3571,78,ROUND ROCK,TX,0
ALLSTATE CORP,"SMITH, JOSHUA I.",FDX CORP,0,6331,42,NORTHBROOK,IL,4513,94,MEMPHIS,TN,0
ALLSTATE CORP,"DENNY, JAMES M.",GATX CORP,0,6331,42,NORTHBROOK,IL,4741,737,CHICAGO,IL,0
ALLSTATE CORP,"FARRELL, W. JAMES",ILLINOIS TOOL WORKS INC,1,6331,42,NORTHBROOK,IL,3565,290,GLENVIEW,IL,0
ALLSTATE CORP,"LEMAY, RONALD T.",IMATION CORP,0,6331,42,NORTHBROOK,IL,3572,642,OAKDALE,MN,0
ALLSTATE CORP,"LIDDY, EDWARD M.",KROGER CO,0,6331,42,NORTHBROOK,IL,5411,36,CINCINNATI,OH,1
ALLSTATE CORP,"BRENNAN, EDWARD A.",MINNESOTA MINING & MANUFACTURI,0,6331,42,NORTHBROOK,IL,2672,103,ST PAUL,MN,0
ALLSTATE CORP,"BRENNAN, EDWARD A.",MORGAN STANLEY DEAN WITTER & C,0,6331,42,NORTHBROOK,IL,6211,29,NEW YORK,NY,0
ALLSTATE CORP,"MILES, MICHAEL A.",MORGAN STANLEY DEAN WITTER & C,0,6331,42,NORTHBROOK,IL,6211,29,NEW YORK,NY,0
ALLSTATE CORP,"FARRELL, W. JAMES",MORTON INTERNATIONAL INC NEW,0,6331,42,NORTHBROOK,IL,2891,544,CHICAGO,IL,0
ALLSTATE CORP,"FARRELL, W. JAMES",PREMARK INTERNATIONAL INC,0,6331,42,NORTHBROOK,IL,3556,516,DEERFIELD,IL,0
ALLSTATE CORP,"FARRELL, W. JAMES",QUAKER OATS CO,0,6331,42,NORTHBROOK,IL,2043,325,CHICAGO,IL,0
ALLSTATE CORP,"MILES, MICHAEL A.",SEARS ROEBUCK & CO,0,6331,42,NORTHBROOK,IL,5311,15,HOFFMAN ESTATES,IL,0
ALLSTATE CORP,"BATTS, WARREN L.",SEARS ROEBUCK & CO,0,6331,42,NORTHBROOK,IL,5311,15,HOFFMAN ESTATES,IL,0
ALLSTATE CORP,"LEMAY, RONALD T.",SPRINT CORP,1,6331,42,NORTHBROOK,IL,4813,88,WESTWOOD,KS,0
ALLSTATE CORP,"BATTS, WARREN L.",SPRINT CORP,0,6331,42,NORTHBROOK,IL,4813,88,WESTWOOD,KS,0
ALLSTATE CORP,"MILES, MICHAEL A.",TIME WARNER INC NEW,0,6331,42,NORTHBROOK,IL,7812,108,NEW YORK,NY,0
ALLSTATE CORP,"BRENNAN, EDWARD A.",UNICOM CORP,0,6331,42,NORTHBROOK,IL,4911,233,CHICAGO,IL,0
ALLSTATE CORP,"LEMAY, RONALD T.",YELLOW CORP,0,6331,42,NORTHBROOK,IL,4213,469,OVERLAND PARK,KS,0
ALLTEL CORP,"JOHNSON, WILLIAM W.",BANK OF AMERICA CORP,0,4813,311,LITTLE ROCK,AR,6712,11,CHARLOTTE,NC,0
ALLTEL CORP,"TOWNSEND, RONALD",BANK OF AMERICA CORP,0,4813,311,LITTLE ROCK,AR,6712,11,CHARLOTTE,NC,0
ALLTEL CORP,"FORD, JOE T.",DIAL CORP NEW,0,4813,311,LITTLE ROCK,AR,2841,818,SCOTTSDALE,AZ,1
ALLTEL CORP,"GOODMAN, CHARLES H.",GENERAL DYNAMICS CORP,0,4813,311,LITTLE ROCK,AR,3731,320,FALLS CHURCH,VA,0
ALLTEL CORP,"GELLERSTEDT, LAWRENCE L., III",ROCK TENN CO,0,4813,311,LITTLE ROCK,AR,2631,923,NORCROSS,GA,0
ALLTEL CORP,"BELK, JOHN R.",RUDDICK CORP,0,4813,311,LITTLE ROCK,AR,5411,561,CHARLOTTE,NC,0
ALLTEL CORP,"FORD, JOE T.",TEXTRON INC,0,4813,311,LITTLE ROCK,AR,3721,144,PROVIDENCE,RI,1
ALLTEL CORP,"MCCONNELL, JOHN P.",WORTHINGTON INDUSTRIES INC,1,4813,311,LITTLE ROCK,AR,3316,628,COLUMBUS,OH,0
AMERADA HESS CORP,"JOHNSON, WILLIAM R.",AMERICAN MEDICAL SECURITY GROU,0,2911,251,NEW YORK,NY,6324,857,GREEN BAY,WI,0
AMERADA HESS CORP,"KEAN, THOMAS H.",ARAMARK CORP,0,2911,251,NEW YORK,NY,5812,262,PHILADELPHIA,PA,0
AMERADA HESS CORP,"OLSON, FRANK A.",BECTON DICKINSON & CO,0,2911,251,NEW YORK,NY,3841,468,FRANKLIN LAKES,NJ,0
AMERADA HESS CORP,"KEAN, THOMAS H.",BELL ATLANTIC CORP,0,2911,251,NEW YORK,NY,4813,25,NEW YORK,NY,0
AMERADA HESS CORP,"HOLIDAY, EDITH E.",BEVERLY ENTERPRISES INC NEW,0,2911,251,NEW YORK,NY,8051,511,FORT SMITH,AR,0
AMERADA HESS CORP,"JOHNSON, WILLIAM R.",CINCINNATI FINANCIAL CORP,0,2911,251,NEW YORK,NY,6331,640,FAIRFIELD,OH,0
AMERADA HESS CORP,"COLLINS, J. BARCLAY, II",DIME BANCORP INC,0,2911,251,NEW YORK,NY,6712,671,NEW YORK,NY,1
AMERADA HESS CORP,"HOLIDAY, EDITH E.",H J HEINZ CO,0,2911,251,NEW YORK,NY,2033,170,PITTSBURGH,PA,0
AMERADA HESS CORP,"JOHNSON, WILLIAM R.",H J HEINZ CO,1,2911,251,NEW YORK,NY,2033,170,PITTSBURGH,PA,0
AMERADA HESS CORP,"BRADY, NICHOLAS F.",H J HEINZ CO,0,2911,251,NEW YORK,NY,2033,170,PITTSBURGH,PA,0
AMERADA HESS CORP,"HOLIDAY, EDITH E.",HERCULES INC,0,2911,251,NEW YORK,NY,2869,622,WILMINGTON,DE,0
AMERADA HESS CORP,"WILSON, ROBERT N.",JOHNSON & JOHNSON,1,2911,251,NEW YORK,NY,2844,51,NEW BRUNSWICK,NJ,0
AMERADA HESS CORP,"JOHNSON, WILLIAM R.",PNC BANK CORP,0,2911,251,NEW YORK,NY,6712,209,PITTSBURGH,PA,0
AMERADA HESS CORP,"KEAN, THOMAS H.",UNITED HEALTHCARE CORP,0,2911,251,NEW YORK,NY,6324,84,MINNETONKA,MN,0
AMEREN CORP,"LIDDY, RICHARD A.",BROWN SHOE CO INC,0,4931,444,ST LOUIS,MO,5661,813,ST LOUIS,MO,0
AMEREN CORP,"MACCARTHY, JOHN PETERS",BROWN SHOE CO INC,0,4931,444,ST LOUIS,MO,5661,813,ST LOUIS,MO,0
AMEREN CORP,"LOHMAN, GORDON R.",FORTUNE BRANDS INC,0,4931,444,ST LOUIS,MO,3432,329,OLD GREENWICH,CT,0
AMEREN CORP,"HAYS, THOMAS A.",LEGGETT & PLATT INC,0,4931,444,ST LOUIS,MO,2515,436,CARTHAGE,MO,0
AMEREN CORP,"SALIGMAN, HARVEY",MERCANTILE BANCORPORATION INC,0,4931,444,ST LOUIS,MO,6712,496,ST LOUIS,MO,0
AMEREN CORP,"GREENWALT, CLIFFORD L.",NATIONAL CITY CORP,0,4931,444,ST LOUIS,MO,6712,201,CLEVELAND,OH,0
AMEREN CORP,"QUENON, ROBERT H.",NEWMONT MINING CORP,0,4931,444,ST LOUIS,MO,1041,847,DENVER,CO,0
AMEREN CORP,"HAYS, THOMAS A.",PAYLESS SHOESOURCE INC NEW,0,4931,444,ST LOUIS,MO,5661,530,TOPEKA,KS,0
AMEREN CORP,"LIDDY, RICHARD A.",RALSTON PURINA CO,0,4931,444,ST LOUIS,MO,2047,293,ST LOUIS,MO,0
AMEREN CORP,"MERRIMAN, HANNE M.",US AIRWAYS GROUP INC,0,4931,444,ST LOUIS,MO,4512,186,ARLINGTON,VA,0
AMERICA ONLINE INC,"AKERSON, DANIEL F.",AMERICAN EXPRESS CO,0,7375,535,DULLES,VA,6141,72,NEW YORK,NY,0
AMERICA ONLINE INC,"PITTMAN, ROBERT W.",CENDANT CORP,0,7375,535,DULLES,VA,7299,282,NEW YORK,NY,1
AMERICA ONLINE INC,"POWELL, COLIN L.",GULFSTREAM AEROSPACE CORP,0,7375,535,DULLES,VA,3721,568,SAVANNAH,GA,0
AMERICA ONLINE INC,"CASE, STEPHEN M.",MCI WORLDCOM INC,0,7375,535,DULLES,VA,4813,80,JACKSON,MS,1
AMERICA ONLINE INC,"HAIG, ALEXANDER M., JR.",METRO GOLDWYN MAYER INC NEW,0,7375,535,DULLES,VA,7812,946,SANTA MONICA,CA,0
AMERICA ONLINE INC,"AKERSON, DANIEL F.",NEXTEL COMMUNICATIONS INC NEW,1,7375,535,DULLES,VA,4812,704,MCLEAN,VA,0
AMERICA ONLINE INC,"RAINES, FRANKLIN D.",PEPSICO INC,0,7375,535,DULLES,VA,2086,54,PURCHASE,NY,0
AMERICA ONLINE INC,"RAINES, FRANKLIN D.",PFIZER INC,0,7375,535,DULLES,VA,2834,106,NEW YORK,NY,0
AMERICA WEST HOLDINGS CORP,"MILLER, ROBERT J.",NEWMONT MINING CORP,0,4512,649,TEMPE,AZ,1041,847,DENVER,CO,0
AMERICA WEST HOLDINGS CORP,"FRANKE, WILLIAM A.",PHELPS DODGE CORP,0,4512,649,TEMPE,AZ,3331,479,PHOENIX,AZ,1
AMERICAN BANKERS INSURANCE GRO,"CODINA, ARMANDO MARIO",AMR CORP,0,6351,778,MIAMI,FL,4512,71,FORT WORTH,TX,0
AMERICAN BANKERS INSURANCE GRO,"CODINA, ARMANDO MARIO",BELLSOUTH CORP,0,6351,778,MIAMI,FL,4813,52,ATLANTA,GA,0
AMERICAN BANKERS INSURANCE GRO,"CODINA, ARMANDO MARIO",FPL GROUP INC,0,6351,778,MIAMI,FL,4911,248,JUNO BEACH,FL,0
AMERICAN BANKERS INSURANCE GRO,"LANDON, R. KIRK",LENNAR CORP,0,6351,778,MIAMI,FL,1531,571,MIAMI,FL,1
AMERICAN BANKERS INSURANCE GRO,"ST. GEORGE, NICHOLAS J.",OAKWOOD HOMES CORP,1,6351,778,MIAMI,FL,2451,843,GREENSBORO,NC,0
AMERICAN BANKERS INSURANCE GRO,"KEMP, JACK F.",ORACLE CORP DE,0,6351,778,MIAMI,FL,7372,234,REDWOOD CITY,CA,0
AMERICAN BANKERS INSURANCE GRO,"KEMP, JACK F.",SPORTS AUTHORITY INC,0,6351,778,MIAMI,FL,5941,795,FORT LAUDERDALE,FL,0
AMERICAN BANKERS INSURANCE GRO,"BUONICONTI, NICHOLAS ANTHONY",SPORTS AUTHORITY INC,0,6351,778,MIAMI,FL,5941,795,FORT LAUDERDALE,FL,0
AMERICAN BANKERS INSURANCE GRO,"CODINA, ARMANDO MARIO",WINN DIXIE STORES INC,0,6351,778,MIAMI,FL,5411,115,JACKSONVILLE,FL,0
AMERICAN ELECTRIC POWER CO INC,"TANENBAUM, MORRIS",CABOT CORP,0,4911,264,COLUMBUS,OH,2895,774,BOSTON,MA,0
AMERICAN EXPRESS CO,"AKERSON, DANIEL F.",AMERICA ONLINE INC,0,6141,72,NEW YORK,NY,7375,535,DULLES,VA,0
AMERICAN EXPRESS CO,"CRANDALL, ROBERT L.",ANIXTER INTERNATIONAL INC,0,6141,72,NEW YORK,NY,5063,473,SKOKIE,IL,0
AMERICAN EXPRESS CO,"LINEN, JONATHAN S.",BAUSCH & LOMB INC,0,6141,72,NEW YORK,NY,3851,582,ROCHESTER,NY,1
AMERICAN EXPRESS CO,"ARMSTRONG, ANNE L.",BOISE CASCADE CORP,0,6141,72,NEW YORK,NY,2621,268,BOISE,ID,0
AMERICAN EXPRESS CO,"GOLUB, HARVEY",CAMPBELL SOUP CO,0,6141,72,NEW YORK,NY,2032,222,CAMDEN,NJ,1
AMERICAN EXPRESS CO,"LESCHLY, JAN",CBS CORP,0,6141,72,NEW YORK,NY,4833,172,NEW YORK,NY,0
AMERICAN EXPRESS CO,"JORDAN, VERNON E., JR.",CHANCELLOR MEDIA CORP,0,6141,72,NEW YORK,NY,4832,933,,,0
AMERICAN EXPRESS CO,"ARTZT, EDWIN L.",DELTA AIR LINES INC,0,6141,72,NEW YORK,NY,4512,111,ATLANTA,GA,0
AMERICAN EXPRESS CO,"POPOFF, FRANK P.",DOW CHEMICAL CO,1,6141,72,NEW YORK,NY,2821,75,MIDLAND,MI,0
AMERICAN EXPRESS CO,"JORDAN, VERNON E., JR.",DOW JONES & CO INC,0,6141,72,NEW YORK,NY,7375,619,NEW YORK,NY,0
AMERICAN EXPRESS CO,"GOLUB, HARVEY",DOW JONES & CO INC,0,6141,72,NEW YORK,NY,7375,619,NEW YORK,NY,1
AMERICAN EXPRESS CO,"LEWIS, DREW",FPL GROUP INC,0,6141,72,NEW YORK,NY,4911,248,JUNO BEACH,FL,0
AMERICAN EXPRESS CO,"LEWIS, DREW",GANNETT CO INC,0,6141,72,NEW YORK,NY,2711,315,ARLINGTON,VA,0
AMERICAN EXPRESS CO,"ARTZT, EDWIN L.",GTE CORP,0,6141,72,NEW YORK,NY,4813,45,IRVING,TX,0
AMERICAN EXPRESS CO,"LEWIS, DREW",GULFSTREAM AEROSPACE CORP,0,6141,72,NEW YORK,NY,3721,568,SAVANNAH,GA,0
AMERICAN EXPRESS CO,"CRANDALL, ROBERT L.",HALLIBURTON CO,0,6141,72,NEW YORK,NY,1629,85,DALLAS,TX,0
AMERICAN EXPRESS CO,"ARMSTRONG, ANNE L.",HALLIBURTON CO,0,6141,72,NEW YORK,NY,1629,85,DALLAS,TX,0
AMERICAN EXPRESS CO,"CHENAULT, KENNETH I.",INTERNATIONAL BUSINESS MACHINE,0,6141,72,NEW YORK,NY,3571,6,ARMONK,NY,1
AMERICAN EXPRESS CO,"JORDAN, VERNON E., JR.",J C PENNEY CO INC,0,6141,72,NEW YORK,NY,5311,31,PLANO,TX,0
AMERICAN EXPRESS CO,"LEWIS, DREW",LUCENT TECHNOLOGIES INC,0,6141,72,NEW YORK,NY,3661,33,MURRAY HILL,NJ,0
AMERICAN EXPRESS CO,"MCGINN, RICHARD A.",LUCENT TECHNOLOGIES INC,1,6141,72,NEW YORK,NY,3661,33,MURRAY HILL,NJ,0
