Company name,Director name,Title1,Age,Salary,Boards,HQ city,HQ state
ALBERTO CULVER CO,"WIRTZ, WILLIAM W.",DIR,69,0,2,MELROSE PARK,IL
ALBERTSON S INC,"AMES, A. GARY",DIR,54,.,2,BOISE,ID
ALBERTSON S INC,"ANDRUS, CECIL D.",DIR,67,.,2,BOISE,ID
ALBERTSON S INC,"BAILEY, PAMELA G.",DIR,50,.,1,BOISE,ID
ALBERTSON S INC,"BECK, TERESA",DIR,44,.,2,BOISE,ID
ALBERTSON S INC,"BRYANT, HENRY I.",DIR,56,.,1,BOISE,ID
ALBERTSON S INC,"CARLEY, JOHN B.",CTB,65,.,1,BOISE,ID
ALBERTSON S INC,"CORDDRY, PAUL I.",DIR,62,.,1,BOISE,ID
ALBERTSON S INC,"FERY, JOHN B.",DIR,69,.,3,BOISE,ID
ALBERTSON S INC,"GUMUCIO, FERNANDO R.",DIR,64,.,1,BOISE,ID
ALBERTSON S INC,"JOHNSON, CLARK A.",DIR,67,.,2,BOISE,ID
ALBERTSON S INC,"KING, RICHARD L.",COO,49,.,1,BOISE,ID
ALBERTSON S INC,"LEIN, CHARLES D.",DIR,57,.,1,BOISE,ID
ALBERTSON S INC,"LUND, VICTOR L.",VCB,51,.,2,BOISE,ID
ALBERTSON S INC,"MICHAEL, GARY G.",CTB,58,.,2,BOISE,ID
ALBERTSON S INC,"RIVERA, BEATRIZ",DIR,48,.,1,BOISE,ID
ALBERTSON S INC,"SCOTT, J. B.",DIR,45,.,1,BOISE,ID
ALBERTSON S INC,"SMITH, ARTHUR K.",DIR,61,.,1,BOISE,ID
ALBERTSON S INC,"STEVENS, THOMAS L., JR.",DIR,65,.,1,BOISE,ID
ALBERTSON S INC,"STOREY, WILL M.",DIR,67,.,1,BOISE,ID
ALBERTSON S INC,"SYMMS, STEVEN D.",DIR,60,.,1,BOISE,ID
ALBERTSON S INC,"WILFORD, THOMAS J.",DIR,56,.,1,BOISE,ID
ALCOA INC,"BELDA, ALAIN J P",VCB,55,1925918,3,PITTSBURGH,PA
ALCOA INC,"DAM, KENNETH W.",DIR,66,0,1,PITTSBURGH,PA
ALCOA INC,"GORMAN, JOSEPH T.",NA,61,0,3,PITTSBURGH,PA
ALCOA INC,"GUERON, JUDITH M.",DIR,57,0,1,PITTSBURGH,PA
ALCOA INC,"HAMPEL, RONALD",NA,66,0,1,PITTSBURGH,PA
ALCOA INC,"MORGAN, HUGH M.",DIR,58,0,1,PITTSBURGH,PA
ALCOA INC,"MULRONEY, JOHN P.",NA,63,0,3,PITTSBURGH,PA
ALCOA INC,"O'NEILL, PAUL H.",CTB,63,2603256,3,PITTSBURGH,PA
ALCOA INC,"SCHACHT, HENRY B.",DIR,64,0,6,PITTSBURGH,PA
ALCOA INC,"THOMAS, FRANKLIN A.",DIR,64,0,5,PITTSBURGH,PA
ALCOA INC,"WHITMAN, MARINA V. N.",NA,63,0,5,PITTSBURGH,PA
ALEXANDER & BALDWIN INC,"CHUN, MICHAEL JUSTIN",NA,55,0,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"COUCH, JOHN C.",NA,59,1468928,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"DENLEA, LEO E., JR.",NA,67,0,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"DOANE, W. ALLEN",CEO,51,633771,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"DODS, WALTER A., JR.",NA,57,0,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"KING, CHARLES G.",NA,53,0,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"MCKISSICK, CARSON R.",NA,66,0,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"MULHOLLAND, C. BRADLEY",EVP,57,822877,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"PFEIFFER, ROBERT J.",CTB,79,0,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"SEDWAY, LYNN M.",NA,57,0,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"SHAW, MARYANNA G.",NA,60,0,1,HONOLULU,HI
ALEXANDER & BALDWIN INC,"STOCKHOLM, CHARLES M.",NA,66,0,1,HONOLULU,HI
ALLEGHANY CORP,"ADAMS, REX D.",NA,59,0,1,NEW YORK,NY
ALLEGHANY CORP,"BURNS, JOHN J., JR.",PRZ,67,2352543,2,NEW YORK,NY
ALLEGHANY CORP,"CARMICHAEL, DAN R.",DIR,54,0,2,NEW YORK,NY
ALLEGHANY CORP,"JOHNSON, THOMAS S.",DIR,58,0,2,NEW YORK,NY
ALLEGHANY CORP,"KIRBY, ALLAN P., JR.",DIR,67,0,1,NEW YORK,NY
ALLEGHANY CORP,"KIRBY, F. M.",CTB,79,965640,1,NEW YORK,NY
ALLEGHANY CORP,"LAVIN, WILLIAM K.",DIR,54,0,1,NEW YORK,NY
ALLEGHANY CORP,"NOALL, ROGER",NA,63,0,1,NEW YORK,NY
ALLEGHANY CORP,"WILL, JAMES F.",DIR,60,0,2,NEW YORK,NY
ALLEGHENY ENERGY INC,"BAUM, ELEANOR",DIR,58,0,2,HAGERSTOWN,MD
ALLEGHENY ENERGY INC,"BENNETT, WILLIAM L.",DIR,49,0,1,HAGERSTOWN,MD
ALLEGHENY ENERGY INC,"HOLLAND, WENDELL F.",DIR,47,0,1,HAGERSTOWN,MD
ALLEGHENY ENERGY INC,"LINT, PHILLIP E.",DIR,69,0,1,HAGERSTOWN,MD
ALLEGHENY ENERGY INC,"METZ, FRANK A., JR.",DIR,64,0,3,HAGERSTOWN,MD
ALLEGHENY ENERGY INC,"NOIA, ALAN J.",CTB,52,1176943,1,HAGERSTOWN,MD
ALLEGHENY ENERGY INC,"RICE, STEVEN H.",DIR,55,0,1,HAGERSTOWN,MD
ALLEGHENY ENERGY INC,"SARSTEN, GUNNAR E.",DIR,61,0,1,HAGERSTOWN,MD
ALLEGHENY TELEDYNE INC,"BOZZONE, ROBERT P.",VCB,65,0,2,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"BRENTLINGER, PAUL S.",DIR,71,0,1,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"CAHOUET, FRANK V.",NA,66,0,4,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"CREEL, DIANE C.",DIR,50,0,2,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"FETTEROLF, C. FREDERICK",DIR,70,0,4,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"GROVES, RAY J.",DIR,63,0,6,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"LUCCHINO, FRANK J.",NA,60,0,1,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"MCCLELLAND, W. CRAIG",NA,64,0,3,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"MEHRABIAN, ROBERT",EVP,57,0,3,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"MURDY, JAMES L.",CFO,60,0,1,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"OUCHI, WILLIAM G.",DIR,55,0,2,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"QUEENAN, CHARLES J., JR.",NA,68,0,2,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"ROHR, JAMES E.",DIR,50,0,3,PITTSBURGH,PA
ALLEGHENY TELEDYNE INC,"SIMMONS, RICHARD P.",CTB,67,0,3,PITTSBURGH,PA
ALLEGIANCE CORP,"BLOEM, KENNETH D.",DIR,51,0,1,MCGAW PARK,IL
ALLEGIANCE CORP,"CATHCART, SILAS S.",DIR,71,0,2,MCGAW PARK,IL
ALLEGIANCE CORP,"CURRAN, CONNIE R.",DIR,50,0,1,MCGAW PARK,IL
ALLEGIANCE CORP,"DAMICO, JOSEPH F.",PRZ,44,0,1,MCGAW PARK,IL
ALLEGIANCE CORP,"GOLDEN, ARTHUR F.",DIR,51,0,2,MCGAW PARK,IL
ALLEGIANCE CORP,"GRAINGER, DAVID W.",DIR,70,0,2,MCGAW PARK,IL
ALLEGIANCE CORP,"KNIGHT, LESTER B.",CTB,39,0,2,MCGAW PARK,IL
ALLEGIANCE CORP,"O'HALLERAN, MICHAEL D.",DIR,47,0,2,MCGAW PARK,IL
ALLERGAN INC,"BOYER, HERBERT W.",CTB,62,0,1,IRVINE,CA
ALLERGAN INC,"CRESSWELL, RONALD M.",DIR,64,0,1,IRVINE,CA
ALLERGAN INC,"EVANS, HANDEL E.",DIR,64,0,1,IRVINE,CA
ALLERGAN INC,"GALLAGHER, MICHAEL R.",DIR,53,0,1,IRVINE,CA
ALLERGAN INC,"GRANT, WILLIAM R.",DIR,74,0,2,IRVINE,CA
ALLERGAN INC,"HERBERT, GAVIN SHEARER",DIR,66,0,2,IRVINE,CA
ALLERGAN INC,"KAPLAN, LESTER J.",VPR,48,1653320,1,IRVINE,CA
ALLERGAN INC,"OSAR, KAREN R.",DIR,49,0,1,IRVINE,CA
ALLERGAN INC,"PYOTT, DAVID E. I.",CEO,45,3112210,1,IRVINE,CA
ALLERGAN INC,"ROSSO, LOUIS T.",DIR,65,0,1,IRVINE,CA
ALLERGAN INC,"SCHAEFFER, LEONARD D.",DIR,53,0,2,IRVINE,CA
ALLERGAN INC,"WENDT, HENRY",DIR,65,0,2,IRVINE,CA
ALLIANT ENERGY CORP,"ARENDS, ALAN B.",DIR,65,.,1,MADISON,WI
ALLIANT ENERGY CORP,"DAVIS, ERROLL B.",PRZ,54,.,1,MADISON,WI
ALLIANT ENERGY CORP,"FLOWERS, ROCKNE G.",DIR,67,.,1,MADISON,WI
ALLIANT ENERGY CORP,"HANES, JOYCE L.",DIR,66,.,1,MADISON,WI
ALLIANT ENERGY CORP,"LIU, LEE",CTB,65,.,2,MADISON,WI
ALLIANT ENERGY CORP,"LYALL, KATHERINE C.",DIR,57,.,2,MADISON,WI
ALLIANT ENERGY CORP,"NEMIROW, ARNOLD M.",DIR,55,.,2,MADISON,WI
ALLIANT ENERGY CORP,"NESHEK, MILTON E.",DIR,68,.,1,MADISON,WI
ALLIANT ENERGY CORP,"NEWMAN, JACK R.",DIR,65,.,1,MADISON,WI
ALLIANT ENERGY CORP,"PYLE, JUDITH D.",DIR,55,.,2,MADISON,WI
ALLIANT ENERGY CORP,"RAY, ROBERT D.",DIR,70,.,1,MADISON,WI
ALLIANT ENERGY CORP,"REED, DAVID Q.",DIR,67,.,1,MADISON,WI
ALLIANT ENERGY CORP,"SCHLUTZ, ROBERT W.",DIR,63,.,1,MADISON,WI
ALLIANT ENERGY CORP,"STOPPELMOOR, WAYNE H.",VCB,64,.,1,MADISON,WI
ALLIANT ENERGY CORP,"WEILER, ANTHONY R.",DIR,62,.,1,MADISON,WI
ALLIED WASTE INDUSTRIES INC,"GROSS, MICHAEL S.",NA,37,0,3,SCOTTSDALE,AZ
ALLIED WASTE INDUSTRIES INC,"HENDRIX, DENNIS R.",NA,59,0,2,SCOTTSDALE,AZ
ALLIED WASTE INDUSTRIES INC,"KAPLAN, DAVID B.",NA,31,0,1,SCOTTSDALE,AZ
ALLIED WASTE INDUSTRIES INC,"LEHMANN, NOLAN",NA,54,0,1,SCOTTSDALE,AZ
ALLIED WASTE INDUSTRIES INC,"LIPSON, HOWARD A.",NA,35,0,1,SCOTTSDALE,AZ
ALLIED WASTE INDUSTRIES INC,"RAMSEY, ROGER A.",NA,60,0,1,SCOTTSDALE,AZ
ALLIED WASTE INDUSTRIES INC,"RESSLER, ANTONY P.",NA,38,0,1,SCOTTSDALE,AZ
ALLIED WASTE INDUSTRIES INC,"RUDMAN, WARREN B.",NA,68,0,4,SCOTTSDALE,AZ
ALLIED WASTE INDUSTRIES INC,"TESE, VINCENT",NA,56,0,3,SCOTTSDALE,AZ
ALLIED WASTE INDUSTRIES INC,"VANWEELDEN, THOMAS H.",CTB,44,0,1,SCOTTSDALE,AZ
ALLIEDSIGNAL INC,"BECHERER, HANS W.",DIR,63,0,3,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"BOSSIDY, LAWRENCE ARTHUR",CTB,64,6451119,4,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"CARTER, MARSHALL N.",DIR,58,0,2,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"FUDGE, ANN M.",DIR,47,0,3,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"LUCIANO, ROBERT PETER",DIR,65,0,4,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"PALMER, ROBERT B.",DIR,58,0,2,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"PALMER, RUSSELL E.",DIR,64,0,4,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"POSES, FREDERIC M.",PRZ,56,1806948,1,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"SEIDENBERG, IVAN G.",DIR,52,0,5,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"SIGLER, ANDREW C.",DIR,67,0,3,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"STAFFORD, JOHN R.",DIR,61,0,5,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"STAFFORD, THOMAS P.",DIR,68,0,3,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"WINTERS, ROBERT C.",DIR,67,0,1,MORRISTOWN,NJ
ALLIEDSIGNAL INC,"YANG, HENRY T.",DIR,58,0,1,MORRISTOWN,NJ
ALLMERICA FINANCIAL CORP,"ANGELINI, MICHAEL PAUL",DIR,56,0,1,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"GEE, E. GORDON",DIR,55,0,4,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"GERSON, SAMUEL",NA,57,0,1,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"HARRISON, GAIL L.",DIR,51,0,1,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"HENDERSON, ROBERT P.",NA,67,0,2,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"JACOBSON, M. HOWARD",DIR,66,0,1,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"MURRAY, J. TERRENCE",DIR,59,0,1,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"MURRAY, ROBERT J.",NA,57,0,2,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"O'BRIEN, JOHN FRANCIS",CEO,55,0,2,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"SPRAGUE, JOHN L.",NA,68,0,1,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"STACHLER, ROBERT G.",DIR,69,0,1,WORCESTER,MA
ALLMERICA FINANCIAL CORP,"VARNUM, HERBERT M.",DIR,61,0,1,WORCESTER,MA
ALLSTATE CORP,"ANDRESS, JAMES G.",NA,60,0,1,NORTHBROOK,IL
ALLSTATE CORP,"BATTS, WARREN L.",NA,66,0,4,NORTHBROOK,IL
ALLSTATE CORP,"BRENNAN, EDWARD A.",NA,65,0,6,NORTHBROOK,IL
ALLSTATE CORP,"DENNY, JAMES M.",NA,66,0,2,NORTHBROOK,IL
ALLSTATE CORP,"FARRELL, W. JAMES",NA,56,0,5,NORTHBROOK,IL
ALLSTATE CORP,"LEMAY, RONALD T.",NA,53,0,5,NORTHBROOK,IL
ALLSTATE CORP,"LIDDY, EDWARD M.",CTB,53,4496501,2,NORTHBROOK,IL
ALLSTATE CORP,"MILES, MICHAEL A.",NA,59,0,5,NORTHBROOK,IL
ALLSTATE CORP,"RILEY, H. JOHN, JR.",NA,58,0,3,NORTHBROOK,IL
ALLSTATE CORP,"SMITH, JOSHUA I.",NA,57,0,3,NORTHBROOK,IL
ALLTEL CORP,"BELK, JOHN R.",NA,40,0,2,LITTLE ROCK,AR
ALLTEL CORP,"FORD, JOE T.",CTB,61,0,3,LITTLE ROCK,AR
ALLTEL CORP,"FORD, SCOTT T.",PRZ,36,1000009,1,LITTLE ROCK,AR
ALLTEL CORP,"FOSTER, DENNIS E.",VCB,58,0,1,LITTLE ROCK,AR
ALLTEL CORP,"GELLERSTEDT, LAWRENCE L., III",DIR,42,0,2,LITTLE ROCK,AR
ALLTEL CORP,"GOODMAN, CHARLES H.",NA,65,0,2,LITTLE ROCK,AR
ALLTEL CORP,"HOOKER, MICHAEL K.",DIR,53,0,1,LITTLE ROCK,AR
ALLTEL CORP,"JOHNSON, WILLIAM W.",NA,68,0,2,LITTLE ROCK,AR
ALLTEL CORP,"MAHONY, EMON A., JR.",DIR,57,0,1,LITTLE ROCK,AR
ALLTEL CORP,"MCCONNELL, JOHN P.",DIR,45,0,2,LITTLE ROCK,AR
ALLTEL CORP,"NATORI, JOSIE C.",DIR,51,0,1,LITTLE ROCK,AR
ALLTEL CORP,"REED, FRANK E.",NA,63,0,1,LITTLE ROCK,AR
ALLTEL CORP,"TOWNSEND, RONALD",DIR,57,0,2,LITTLE ROCK,AR
ALLTEL CORP,"ZIMMER, WILLIAM H.",NA,68,0,1,LITTLE ROCK,AR
AMERADA HESS CORP,"BRADY, NICHOLAS F.",DIR,68,0,2,NEW YORK,NY
AMERADA HESS CORP,"COLLINS, J. BARCLAY, II",EVP,54,0,2,NEW YORK,NY
AMERADA HESS CORP,"HADLEY, PETER S.",DIR,70,0,1,NEW YORK,NY
AMERADA HESS CORP,"HESS, JOHN B.",CTB,44,3945500,1,NEW YORK,NY
AMERADA HESS CORP,"HESS, LEON",DIR,84,0,1,NEW YORK,NY
AMERADA HESS CORP,"HOLIDAY, EDITH E.",NA,46,0,4,NEW YORK,NY
AMERADA HESS CORP,"JOHNSON, WILLIAM R.",DIR,50,0,5,NEW YORK,NY
AMERADA HESS CORP,"KEAN, THOMAS H.",DIR,63,0,4,NEW YORK,NY
AMERADA HESS CORP,"LAIDLAW, W. S H",PRZ,43,3248000,1,NEW YORK,NY
AMERADA HESS CORP,"OLSON, FRANK A.",DIR,66,0,2,NEW YORK,NY
AMERADA HESS CORP,"ORESMAN, ROGER B.",NA,78,0,1,NEW YORK,NY
AMERADA HESS CORP,"SCHREYER, JOHN Y.",CFO,59,2101750,1,NEW YORK,NY
AMERADA HESS CORP,"SPENCER, WILLIAM I.",DIR,81,0,1,NEW YORK,NY
AMERADA HESS CORP,"WILSON, ROBERT N.",NA,58,0,2,NEW YORK,NY
AMERADA HESS CORP,"WRIGHT, ROBERT F.",NA,73,0,1,NEW YORK,NY
AMERCO,"BAYER, CHARLES J.",DIR,58,0,1,RENO,NV
AMERCO,"BROGAN, JOHN P.",DIR,54,0,1,RENO,NV
AMERCO,"CARTY, WILLIAM E.",DIR,71,0,1,RENO,NV
AMERCO,"DODDS, JOHN M.",DIR,61,0,1,RENO,NV
AMERCO,"GROGAN, JAMES J.",DIR,44,0,1,RENO,NV
AMERCO,"HERRERA, RICHARD J.",DIR,44,0,1,RENO,NV
AMERCO,"SHOEN, EDWARD J.",CTB,49,513101,1,RENO,NV
AMERCO,"SHOEN, JAMES P.",VPR,38,663870,1,RENO,NV
AMEREN CORP,"CORNELIUS, WILLIAM E.",NA,67,0,1,ST LOUIS,MO
AMEREN CORP,"GREENWALT, CLIFFORD L.",NA,66,460000,2,ST LOUIS,MO
AMEREN CORP,"HAYS, THOMAS A.",NA,66,0,3,ST LOUIS,MO
AMEREN CORP,"LIDDY, RICHARD A.",NA,63,0,3,ST LOUIS,MO
AMEREN CORP,"LOHMAN, GORDON R.",NA,64,0,2,ST LOUIS,MO
AMEREN CORP,"LUMPKIN, RICHARD A.",NA,64,0,1,ST LOUIS,MO
AMEREN CORP,"MACCARTHY, JOHN PETERS",NA,65,0,2,ST LOUIS,MO
AMEREN CORP,"MERRIMAN, HANNE M.",NA,57,0,2,ST LOUIS,MO
AMEREN CORP,"MILLER, PAUL L., JR.",NA,56,0,1,ST LOUIS,MO
AMEREN CORP,"MUELLER, CHARLES W.",CTB,60,801751,1,ST LOUIS,MO
AMEREN CORP,"QUENON, ROBERT H.",NA,70,0,2,ST LOUIS,MO
AMEREN CORP,"SALIGMAN, HARVEY",NA,60,0,2,ST LOUIS,MO
AMEREN CORP,"WEAKLEY, JANET MCAFEE",NA,69,0,1,ST LOUIS,MO
AMEREN CORP,"WOGSLAND, JAMES W.",NA,67,0,1,ST LOUIS,MO
AMERICA ONLINE INC,"AKERSON, DANIEL F.",DIR,49,0,3,DULLES,VA
AMERICA ONLINE INC,"CASE, STEPHEN M.",CTB,40,1179590,2,DULLES,VA
AMERICA ONLINE INC,"CAUFIELD, FRANK J.",DIR,58,0,1,DULLES,VA
AMERICA ONLINE INC,"FRANKENBERG, ROBERT J.",DIR,51,0,1,DULLES,VA
AMERICA ONLINE INC,"HAIG, ALEXANDER M., JR.",DIR,73,0,2,DULLES,VA
AMERICA ONLINE INC,"MELTON, WILLIAM N.",DIR,56,0,1,DULLES,VA
AMERICA ONLINE INC,"MIDDELHOFF, THOMAS J.",DIR,45,0,1,DULLES,VA
AMERICA ONLINE INC,"NOVACK, KENNETH J.",VCB,57,1033240,1,DULLES,VA
AMERICA ONLINE INC,"PITTMAN, ROBERT W.",PRZ,44,1420053,2,DULLES,VA
AMERICA ONLINE INC,"POWELL, COLIN L.",DIR,61,0,2,DULLES,VA
AMERICA ONLINE INC,"RAINES, FRANKLIN D.",DIR,49,0,3,DULLES,VA
AMERICA WEST HOLDINGS CORP,"FRANKE, WILLIAM A.",CTB,62,478892,2,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"GOODMANSON, RICHARD R.",PRZ,51,0,1,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"GOOLSBY, JOHN L.",DIR,57,0,1,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"KLENZ, WALTER T.",DIR,53,0,1,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"KRAEMER, RICHARD C.",DIR,55,0,1,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"MILLER, ROBERT J.",NA,54,0,2,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"MOOK, GILBERT D.",SBO,56,0,1,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"OLEARY, DENISE M.",DIR,41,0,1,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"PARKER, W. DOUGLAS",EVP,37,0,1,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"SCHIFTER, RICHARD P.",DIR,46,0,1,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"SHAW, JEFFREY A.",NA,34,0,1,TEMPE,AZ
AMERICA WEST HOLDINGS CORP,"TIERNEY, JOHN F.",NA,53,0,1,TEMPE,AZ
AMERICAN BANKERS INSURANCE GRO,"ALLEN, WILLIAM H., JR",DIR,63,0,1,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"BUONICONTI, NICHOLAS ANTHONY",DIR,58,0,2,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"CODINA, ARMANDO MARIO",DIR,52,0,5,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"DOLARA, PETER J.",DIR,61,0,1,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"GASTON, GERALD N.",VCB,66,1944878,1,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"JONES, DARYL L.",DIR,43,0,1,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"JORDEN, JAMES F.",DIR,57,0,1,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"KEMP, JACK F.",DIR,63,0,3,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"KNOTH, BERNARD P.",DIR,50,0,1,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"LANDON, R. KIRK",CTB,69,1152739,2,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"MATALENE, EUGENE M., JR.",DIR,51,0,1,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"NAHMAD, ALBERT H.",DIR,58,0,1,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"ST. GEORGE, NICHOLAS J.",DIR,60,0,2,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"STRAUSS, ROBERT C.",DIR,57,0,1,MIAMI,FL
AMERICAN BANKERS INSURANCE GRO,"WILLIAMSON, GEORGE E., II",DIR,54,0,1,MIAMI,FL
AMERICAN ELECTRIC POWER CO INC,"DESBARRES, JOHN P.",DIR,59,0,1,COLUMBUS,OH
AMERICAN ELECTRIC POWER CO INC,"DRAPER, E. LINN, JR.",CTB,57,1425223,1,COLUMBUS,OH
AMERICAN ELECTRIC POWER CO INC,"DUNCAN, ROBERT M.",DIR,71,0,1,COLUMBUS,OH
AMERICAN ELECTRIC POWER CO INC,"FRI, ROBERT W.",DIR,63,0,1,COLUMBUS,OH
AMERICAN ELECTRIC POWER CO INC,"HUDSON, LESTER A., JR.",DIR,59,0,1,COLUMBUS,OH
AMERICAN ELECTRIC POWER CO INC,"KUJAWA, LEONARD J.",DIR,66,0,1,COLUMBUS,OH
AMERICAN ELECTRIC POWER CO INC,"SMITH, DONALD G.",DIR,63,0,1,COLUMBUS,OH
AMERICAN ELECTRIC POWER CO INC,"STUNTZ, LINDA GILLESPIE",DIR,44,0,1,COLUMBUS,OH
AMERICAN ELECTRIC POWER CO INC,"SULLIVAN, KATHRYN D.",DIR,47,0,1,COLUMBUS,OH
AMERICAN ELECTRIC POWER CO INC,"TANENBAUM, MORRIS",DIR,70,0,2,COLUMBUS,OH
AMERICAN EXPRESS CO,"AKERSON, DANIEL F.",NA,50,0,3,NEW YORK,NY
AMERICAN EXPRESS CO,"ARMSTRONG, ANNE L.",NA,71,0,3,NEW YORK,NY
AMERICAN EXPRESS CO,"ARTZT, EDWIN L.",NA,68,0,4,NEW YORK,NY
AMERICAN EXPRESS CO,"BOWEN, WILLIAM G.",NA,65,0,2,NEW YORK,NY
AMERICAN EXPRESS CO,"CHENAULT, KENNETH I.",PRZ,47,4552610,2,NEW YORK,NY
AMERICAN EXPRESS CO,"CRANDALL, ROBERT L.",NA,63,0,4,NEW YORK,NY
AMERICAN EXPRESS CO,"GOELTZ, RICHARD KARL",VCB,56,2806776,1,NEW YORK,NY
AMERICAN EXPRESS CO,"GOLUB, HARVEY",CTB,59,7057217,3,NEW YORK,NY
AMERICAN EXPRESS CO,"GREENOUGH, BEVERLY SILLS",NA,69,0,2,NEW YORK,NY
AMERICAN EXPRESS CO,"JOHNSON, FREDERICK ROSS",NA,67,0,1,NEW YORK,NY
AMERICAN EXPRESS CO,"JORDAN, VERNON E., JR.",NA,63,0,9,NEW YORK,NY
AMERICAN EXPRESS CO,"LESCHLY, JAN",NA,58,0,2,NEW YORK,NY
AMERICAN EXPRESS CO,"LEWIS, DREW",NA,67,0,6,NEW YORK,NY
AMERICAN EXPRESS CO,"LINEN, JONATHAN S.",VCB,55,3090156,2,NEW YORK,NY
AMERICAN EXPRESS CO,"MCGINN, RICHARD A.",NA,52,0,3,NEW YORK,NY
AMERICAN EXPRESS CO,"POPOFF, FRANK P.",NA,63,0,4,NEW YORK,NY
AMERICAN FINANCIAL GROUP INC N,"EMMERICH, THEODORE H.",SBO,72,0,1,CINCINNATI,OH
AMERICAN FINANCIAL GROUP INC N,"EVANS, JAMES E.",SVP,53,1569000,1,CINCINNATI,OH
AMERICAN FINANCIAL GROUP INC N,"HUNT, THOMAS M.",SBO,75,0,1,CINCINNATI,OH
AMERICAN FINANCIAL GROUP INC N,"LINDNER, CARL H.",CTB,79,0,2,CINCINNATI,OH
AMERICAN FINANCIAL GROUP INC N,"LINDNER, CARL H., III",PRZ,45,0,1,CINCINNATI,OH
AMERICAN FINANCIAL GROUP INC N,"LINDNER, KEITH E.",PRZ,39,0,2,CINCINNATI,OH
AMERICAN FINANCIAL GROUP INC N,"LINDNER, S. CRAIG",PRZ,44,1493000,1,CINCINNATI,OH
AMERICAN FINANCIAL GROUP INC N,"MARTIN, WILLIAM R.",SBO,70,0,1,CINCINNATI,OH
